security_id,rating_date,rating_type,total_vendors,score_min,score_max,score_diff,is_outlier,precision,outlier_pct
KLP230R,2024-10-17,Short Term,1,3.0,3.0,0,0,1.0,0
KLP230R,2024-11-07,Short Term,1,1.0,1.0,0,0,1.0,0
KLP230R,2024-11-08,Short Term,1,3.0,3.0,0,0,1.0,0
KLP230R,2024-11-18,Long Term,1,2.0,2.0,0,0,1.0,0
KLP230R,2024-11-30,Long Term,1,2.0,2.0,0,0,1.0,0
KLP230R,2024-12-02,Long Term,1,2.0,2.0,0,0,1.0,0
KLP230R,2024-12-06,Short Term,1,6.0,6.0,0,0,1.0,0
KLP230R,2024-12-07,Short Term,2,1.0,5.0,4,1,1.0,1
KLP230R,2024-12-09,Short Term,1,2.0,2.0,0,0,1.0,0
KLP230R,2024-12-14,Short Term,2,3.0,9.0,6,1,1.0,1
KLP230R,2024-12-17,Long Term,1,8.0,8.0,0,0,1.0,0
KLP230R,2024-12-23,Long Term,2,1.0,3.0,2,1,1.0,1
LQP772B,2024-06-01,Corporate Rating,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-06-01,Long Term,1,1.0,1.0,0,0,1.0,0
LQP772B,2024-06-02,Short Term,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-06-11,Corporate Rating,1,6.0,6.0,0,0,1.0,0
LQP772B,2024-06-19,Corporate Rating,1,8.0,8.0,0,0,1.0,0
LQP772B,2024-07-09,Long Term,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-07-11,Short Term,1,7.0,7.0,0,0,1.0,0
LQP772B,2024-07-12,Corporate Rating,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-07-15,Corporate Rating,1,6.0,6.0,0,0,1.0,0
LQP772B,2024-07-16,Corporate Rating,1,6.0,6.0,0,0,1.0,0
LQP772B,2024-07-16,Issuer Rating,1,5.0,5.0,0,0,1.0,0
LQP772B,2024-07-19,Short Term,1,3.0,3.0,0,0,1.0,0
LQP772B,2024-07-27,Issuer Rating,1,3.0,3.0,0,0,1.0,0
LQP772B,2024-07-31,Corporate Rating,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-08-02,Issuer Rating,1,3.0,3.0,0,0,1.0,0
LQP772B,2024-08-10,Issuer Rating,1,4.0,4.0,0,0,1.0,0
LQP772B,2024-08-12,Long Term,1,1.0,1.0,0,0,1.0,0
LQP772B,2024-08-13,Corporate Rating,1,5.0,5.0,0,0,1.0,0
LQP772B,2024-08-15,Issuer Rating,1,8.0,8.0,0,0,1.0,0
LQP772B,2024-08-16,Issuer Rating,2,1.0,5.0,4,1,1.0,1
LQP772B,2024-08-26,Corporate Rating,1,5.0,5.0,0,0,1.0,0
LQP772B,2024-08-28,Short Term,1,1.0,1.0,0,0,1.0,0
LQP772B,2024-09-03,Short Term,1,6.0,6.0,0,0,1.0,0
LQP772B,2024-09-12,Short Term,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-09-13,Corporate Rating,1,1.0,1.0,0,0,1.0,0
LQP772B,2024-09-24,Corporate Rating,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-10-02,Corporate Rating,1,8.0,8.0,0,0,1.0,0
LQP772B,2024-10-03,Corporate Rating,1,4.0,4.0,0,0,1.0,0
LQP772B,2024-10-05,Corporate Rating,1,3.0,3.0,0,0,1.0,0
LQP772B,2024-10-05,Long Term,1,4.0,4.0,0,0,1.0,0
LQP772B,2024-10-06,Issuer Rating,1,5.0,5.0,0,0,1.0,0
LQP772B,2024-10-12,Issuer Rating,1,6.0,6.0,0,0,1.0,0
LQP772B,2024-10-21,Corporate Rating,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-10-31,Long Term,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-11-02,Long Term,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-11-06,Long Term,1,7.0,7.0,0,0,1.0,0
LQP772B,2024-11-07,Corporate Rating,1,6.0,6.0,0,0,1.0,0
LQP772B,2024-11-09,Short Term,1,6.0,6.0,0,0,1.0,0
LQP772B,2024-11-10,Issuer Rating,1,4.0,4.0,0,0,1.0,0
LQP772B,2024-11-13,Issuer Rating,1,8.0,8.0,0,0,1.0,0
LQP772B,2024-11-14,Issuer Rating,1,1.0,1.0,0,0,1.0,0
LQP772B,2024-11-17,Issuer Rating,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-11-25,Short Term,1,6.0,6.0,0,0,1.0,0
LQP772B,2024-12-04,Corporate Rating,1,1.0,1.0,0,0,1.0,0
LQP772B,2024-12-16,Corporate Rating,1,8.0,8.0,0,0,1.0,0
LQP772B,2024-12-19,Issuer Rating,1,1.0,1.0,0,0,1.0,0
LQP772B,2024-12-21,Short Term,1,1.0,1.0,0,0,1.0,0
LQP772B,2024-12-25,Corporate Rating,1,2.0,2.0,0,0,1.0,0
LQP772B,2024-12-30,Issuer Rating,1,5.0,5.0,0,0,1.0,0
LQP772B,2024-12-30,Long Term,1,6.0,6.0,0,0,1.0,0
LQP772B,2025-01-09,Long Term,1,1.0,1.0,0,0,1.0,0
LQP772B,2025-02-07,Long Term,1,2.0,2.0,0,0,1.0,0
LQP772B,2025-03-04,Issuer Rating,1,4.0,4.0,0,0,1.0,0
LQP772B,2025-03-16,Short Term,1,8.0,8.0,0,0,1.0,0
LQP772B,2025-03-25,Short Term,1,7.0,7.0,0,0,1.0,0
LQP772B,2025-03-31,Issuer Rating,1,8.0,8.0,0,0,1.0,0
LQP772B,2025-04-07,Corporate Rating,1,5.0,5.0,0,0,1.0,0
LQP772B,2025-04-15,Short Term,1,5.0,5.0,0,0,1.0,0
LQP772B,2025-04-25,Short Term,1,1.0,1.0,0,0,1.0,0
LQP772B,2025-04-28,Corporate Rating,1,2.0,2.0,0,0,1.0,0
LQP772B,2025-04-30,Issuer Rating,1,1.0,1.0,0,0,1.0,0
LQP772B,2025-05-11,Issuer Rating,1,5.0,5.0,0,0,1.0,0
LQP772B,2025-05-19,Issuer Rating,1,6.0,6.0,0,0,1.0,0
LQP772B,2025-05-21,Issuer Rating,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-01-12,Long Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-01-14,Short Term,1,3.0,3.0,0,0,1.0,0
MNQ991Y,2024-01-16,Short Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-01-23,Short Term,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-02-16,Short Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-02-24,Short Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-03-04,Long Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-03-07,Long Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-03-15,Short Term,2,3.0,4.0,1,0,1.0,0
MNQ991Y,2024-03-19,Long Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-03-24,Short Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-03-31,Short Term,1,3.0,3.0,0,0,1.0,0
MNQ991Y,2024-04-05,Long Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-04-08,Short Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-04-09,Short Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-04-13,Short Term,2,4.0,5.0,1,0,1.0,0
MNQ991Y,2024-05-15,Long Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-06-01,Short Term,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-06-10,Issuer Rating,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-06-16,Corporate Rating,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-06-20,Corporate Rating,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-06-23,Long Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-06-24,Long Term,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-06-29,Short Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-07-06,Short Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-07-17,Corporate Rating,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-07-20,Short Term,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-07-23,Long Term,2,6.0,8.0,2,1,1.0,1
MNQ991Y,2024-07-24,Short Term,2,3.0,7.0,4,1,1.0,1
MNQ991Y,2024-07-28,Long Term,2,0.0,2.0,2,1,1.0,1
MNQ991Y,2024-07-30,Long Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-08-02,Short Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-08-04,Short Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-08-07,Short Term,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-08-11,Short Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-08-12,Short Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-08-15,Long Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-08-18,Long Term,1,8.0,8.0,0,0,1.0,0
MNQ991Y,2024-08-21,Issuer Rating,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-08-23,Long Term,1,3.0,3.0,0,0,1.0,0
MNQ991Y,2024-08-25,Long Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-08-27,Short Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-08-29,Corporate Rating,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-08-31,Short Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-09-01,Issuer Rating,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-09-02,Long Term,2,2.0,6.0,4,1,1.0,1
MNQ991Y,2024-09-07,Long Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-09-15,Corporate Rating,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-09-18,Long Term,1,7.0,7.0,0,0,1.0,0
MNQ991Y,2024-09-21,Short Term,1,0.0,0.0,0,0,1.0,0
MNQ991Y,2024-09-22,Issuer Rating,1,3.0,3.0,0,0,1.0,0
MNQ991Y,2024-09-23,Short Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-09-25,Corporate Rating,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-09-26,Corporate Rating,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-09-28,Short Term,1,8.0,8.0,0,0,1.0,0
MNQ991Y,2024-09-30,Issuer Rating,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-10-04,Long Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-10-06,Short Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-10-07,Short Term,1,8.0,8.0,0,0,1.0,0
MNQ991Y,2024-10-12,Long Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-10-14,Long Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-10-15,Long Term,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-10-20,Long Term,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-10-23,Long Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-10-24,Short Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-10-26,Long Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-11-07,Long Term,2,2.0,6.0,4,1,1.0,1
MNQ991Y,2024-11-10,Issuer Rating,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2024-11-14,Corporate Rating,1,3.0,3.0,0,0,1.0,0
MNQ991Y,2024-11-15,Long Term,1,3.0,3.0,0,0,1.0,0
MNQ991Y,2024-11-15,Short Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-11-17,Issuer Rating,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-11-19,Short Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-11-27,Short Term,1,3.0,3.0,0,0,1.0,0
MNQ991Y,2024-11-28,Long Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-11-29,Long Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-11-30,Long Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2024-11-30,Short Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-12-03,Short Term,2,4.0,8.0,4,1,1.0,1
MNQ991Y,2024-12-12,Short Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2024-12-14,Short Term,1,8.0,8.0,0,0,1.0,0
MNQ991Y,2024-12-16,Long Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-12-17,Long Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2024-12-18,Long Term,1,8.0,8.0,0,0,1.0,0
MNQ991Y,2024-12-20,Short Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2024-12-21,Long Term,1,7.0,7.0,0,0,1.0,0
MNQ991Y,2025-01-08,Short Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2025-01-20,Corporate Rating,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2025-01-20,Issuer Rating,1,4.0,4.0,0,0,1.0,0
MNQ991Y,2025-01-25,Short Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2025-01-31,Long Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2025-02-18,Short Term,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2025-02-19,Issuer Rating,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2025-02-21,Long Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2025-03-01,Issuer Rating,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2025-03-02,Corporate Rating,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2025-03-02,Issuer Rating,1,3.0,3.0,0,0,1.0,0
MNQ991Y,2025-03-18,Long Term,1,5.0,5.0,0,0,1.0,0
MNQ991Y,2025-03-19,Issuer Rating,2,4.0,4.0,0,0,1.0,0
MNQ991Y,2025-04-04,Issuer Rating,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2025-04-22,Short Term,1,1.0,1.0,0,0,1.0,0
MNQ991Y,2025-04-26,Issuer Rating,1,6.0,6.0,0,0,1.0,0
MNQ991Y,2025-04-27,Corporate Rating,1,3.0,3.0,0,0,1.0,0
MNQ991Y,2025-04-28,Corporate Rating,1,8.0,8.0,0,0,1.0,0
MNQ991Y,2025-05-08,Long Term,1,2.0,2.0,0,0,1.0,0
MNQ991Y,2025-05-22,Short Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-01-09,Short Term,1,9.0,9.0,0,0,1.0,0
NVX980A,2024-01-19,Long Term,1,0.0,0.0,0,0,1.0,0
NVX980A,2024-01-25,Long Term,1,4.0,4.0,0,0,1.0,0
NVX980A,2024-01-28,Long Term,1,8.0,8.0,0,0,1.0,0
NVX980A,2024-01-31,Long Term,1,6.0,6.0,0,0,1.0,0
NVX980A,2024-02-13,Short Term,1,6.0,6.0,0,0,1.0,0
NVX980A,2024-02-22,Short Term,1,6.0,6.0,0,0,1.0,0
NVX980A,2024-03-02,Short Term,1,1.0,1.0,0,0,1.0,0
NVX980A,2024-03-08,Long Term,1,6.0,6.0,0,0,1.0,0
NVX980A,2024-03-08,Short Term,1,9.0,9.0,0,0,1.0,0
NVX980A,2024-03-26,Short Term,1,1.0,1.0,0,0,1.0,0
NVX980A,2024-04-05,Long Term,1,0.0,0.0,0,0,1.0,0
NVX980A,2024-04-12,Long Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-04-12,Short Term,1,3.0,3.0,0,0,1.0,0
NVX980A,2024-04-22,Long Term,1,1.0,1.0,0,0,1.0,0
NVX980A,2024-04-26,Short Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-04-27,Short Term,1,6.0,6.0,0,0,1.0,0
NVX980A,2024-05-02,Long Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-05-04,Long Term,1,2.0,2.0,0,0,1.0,0
NVX980A,2024-05-17,Short Term,1,2.0,2.0,0,0,1.0,0
NVX980A,2024-05-21,Long Term,1,2.0,2.0,0,0,1.0,0
NVX980A,2024-05-24,Long Term,1,6.0,6.0,0,0,1.0,0
NVX980A,2024-06-03,Long Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-06-03,Short Term,1,3.0,3.0,0,0,1.0,0
NVX980A,2024-06-10,Long Term,1,9.0,9.0,0,0,1.0,0
NVX980A,2024-06-13,Short Term,1,2.0,2.0,0,0,1.0,0
NVX980A,2024-06-16,Short Term,1,2.0,2.0,0,0,1.0,0
NVX980A,2024-06-20,Short Term,1,6.0,6.0,0,0,1.0,0
NVX980A,2024-06-27,Short Term,1,3.0,3.0,0,0,1.0,0
NVX980A,2024-07-01,Long Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-07-12,Long Term,1,0.0,0.0,0,0,1.0,0
NVX980A,2024-07-14,Long Term,1,0.0,0.0,0,0,1.0,0
NVX980A,2024-07-19,Long Term,1,6.0,6.0,0,0,1.0,0
NVX980A,2024-07-25,Short Term,1,3.0,3.0,0,0,1.0,0
NVX980A,2024-08-02,Short Term,1,7.0,7.0,0,0,1.0,0
NVX980A,2024-08-10,Long Term,1,2.0,2.0,0,0,1.0,0
NVX980A,2024-08-31,Short Term,1,1.0,1.0,0,0,1.0,0
NVX980A,2024-09-02,Long Term,1,7.0,7.0,0,0,1.0,0
NVX980A,2024-09-02,Short Term,1,2.0,2.0,0,0,1.0,0
NVX980A,2024-09-03,Short Term,1,0.0,0.0,0,0,1.0,0
NVX980A,2024-09-14,Long Term,1,3.0,3.0,0,0,1.0,0
NVX980A,2024-09-17,Short Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-09-20,Long Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-09-24,Long Term,1,2.0,2.0,0,0,1.0,0
NVX980A,2024-11-04,Short Term,1,1.0,1.0,0,0,1.0,0
NVX980A,2024-11-28,Long Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-12-03,Short Term,1,2.0,2.0,0,0,1.0,0
NVX980A,2024-12-04,Long Term,1,3.0,3.0,0,0,1.0,0
NVX980A,2024-12-06,Short Term,1,5.0,5.0,0,0,1.0,0
NVX980A,2024-12-14,Long Term,1,1.0,1.0,0,0,1.0,0
NVX980A,2024-12-18,Short Term,1,6.0,6.0,0,0,1.0,0
NVX980A,2024-12-28,Long Term,1,5.0,5.0,0,0,1.0,0
PRT111X,2024-06-19,Short Term,1,6.0,6.0,0,0,1.0,0
PRT111X,2024-06-22,Issuer Rating,1,2.0,2.0,0,0,1.0,0
PRT111X,2024-06-23,Long Term,2,5.0,5.0,0,0,1.0,0
PRT111X,2024-07-04,Corporate Rating,1,3.0,3.0,0,0,1.0,0
PRT111X,2024-07-04,Long Term,1,9.0,9.0,0,0,1.0,0
PRT111X,2024-07-08,Issuer Rating,1,2.0,2.0,0,0,1.0,0
PRT111X,2024-07-11,Corporate Rating,1,6.0,6.0,0,0,1.0,0
PRT111X,2024-07-26,Corporate Rating,1,5.0,5.0,0,0,1.0,0
PRT111X,2024-07-28,Long Term,1,2.0,2.0,0,0,1.0,0
PRT111X,2024-08-12,Short Term,1,6.0,6.0,0,0,1.0,0
PRT111X,2024-08-26,Long Term,2,2.0,6.0,4,1,1.0,1
PRT111X,2024-08-30,Long Term,1,6.0,6.0,0,0,1.0,0
PRT111X,2024-09-11,Issuer Rating,1,5.0,5.0,0,0,1.0,0
PRT111X,2024-09-20,Corporate Rating,1,6.0,6.0,0,0,1.0,0
PRT111X,2024-09-23,Issuer Rating,1,0.0,0.0,0,0,1.0,0
PRT111X,2024-09-23,Short Term,1,5.0,5.0,0,0,1.0,0
PRT111X,2024-10-02,Issuer Rating,1,5.0,5.0,0,0,1.0,0
PRT111X,2024-10-12,Issuer Rating,1,2.0,2.0,0,0,1.0,0
PRT111X,2024-10-13,Issuer Rating,1,2.0,2.0,0,0,1.0,0
PRT111X,2024-10-17,Corporate Rating,1,4.0,4.0,0,0,1.0,0
PRT111X,2024-10-26,Long Term,1,5.0,5.0,0,0,1.0,0
PRT111X,2024-10-28,Corporate Rating,1,2.0,2.0,0,0,1.0,0
PRT111X,2024-11-22,Short Term,1,5.0,5.0,0,0,1.0,0
PRT111X,2024-12-01,Corporate Rating,1,3.0,3.0,0,0,1.0,0
PRT111X,2024-12-01,Long Term,1,2.0,2.0,0,0,1.0,0
PRT111X,2024-12-04,Long Term,1,2.0,2.0,0,0,1.0,0
PRT111X,2024-12-08,Corporate Rating,1,9.0,9.0,0,0,1.0,0
PRT111X,2024-12-14,Long Term,1,5.0,5.0,0,0,1.0,0
PRT111X,2024-12-14,Short Term,1,2.0,2.0,0,0,1.0,0
PRT111X,2024-12-24,Issuer Rating,1,4.0,4.0,0,0,1.0,0
PRT111X,2024-12-27,Short Term,1,2.0,2.0,0,0,1.0,0
PRT111X,2025-01-01,Short Term,1,8.0,8.0,0,0,1.0,0
PRT111X,2025-01-08,Short Term,1,6.0,6.0,0,0,1.0,0
PRT111X,2025-01-15,Short Term,1,3.0,3.0,0,0,1.0,0
PRT111X,2025-01-30,Short Term,1,8.0,8.0,0,0,1.0,0
PRT111X,2025-02-01,Long Term,1,4.0,4.0,0,0,1.0,0
PRT111X,2025-02-11,Short Term,1,5.0,5.0,0,0,1.0,0
PRT111X,2025-02-23,Short Term,1,6.0,6.0,0,0,1.0,0
PRT111X,2025-02-27,Corporate Rating,1,2.0,2.0,0,0,1.0,0
PRT111X,2025-03-04,Corporate Rating,1,1.0,1.0,0,0,1.0,0
PRT111X,2025-03-08,Issuer Rating,1,6.0,6.0,0,0,1.0,0
PRT111X,2025-03-20,Long Term,1,1.0,1.0,0,0,1.0,0
PRT111X,2025-03-23,Issuer Rating,1,5.0,5.0,0,0,1.0,0
PRT111X,2025-03-29,Long Term,1,6.0,6.0,0,0,1.0,0
PRT111X,2025-04-03,Corporate Rating,1,6.0,6.0,0,0,1.0,0
PRT111X,2025-04-09,Issuer Rating,1,6.0,6.0,0,0,1.0,0
PRT111X,2025-04-17,Short Term,1,5.0,5.0,0,0,1.0,0
PRT111X,2025-04-18,Issuer Rating,1,1.0,1.0,0,0,1.0,0
PRT111X,2025-04-22,Long Term,1,2.0,2.0,0,0,1.0,0
PRT111X,2025-04-26,Long Term,1,9.0,9.0,0,0,1.0,0
PRT111X,2025-04-29,Corporate Rating,1,5.0,5.0,0,0,1.0,0
PRT111X,2025-05-01,Long Term,1,1.0,1.0,0,0,1.0,0
PRT111X,2025-05-05,Long Term,1,3.0,3.0,0,0,1.0,0
PRT111X,2025-05-06,Issuer Rating,1,3.0,3.0,0,0,1.0,0
PRT111X,2025-05-13,Corporate Rating,1,2.0,2.0,0,0,1.0,0
PRT111X,2025-05-15,Short Term,1,9.0,9.0,0,0,1.0,0
PRT111X,2025-05-20,Issuer Rating,1,6.0,6.0,0,0,1.0,0
PRT111X,2025-05-20,Long Term,1,5.0,5.0,0,0,1.0,0
PRT111X,2025-05-26,Issuer Rating,1,0.0,0.0,0,0,1.0,0
PRT111X,2025-05-27,Issuer Rating,1,6.0,6.0,0,0,1.0,0
PRT111X,2025-05-28,Issuer Rating,1,1.0,1.0,0,0,1.0,0
PRT111X,2025-06-01,Issuer Rating,1,2.0,2.0,0,0,1.0,0
QWE452M,2024-06-01,Short Term,1,8.0,8.0,0,0,1.0,0
QWE452M,2024-06-25,Issuer Rating,1,1.0,1.0,0,0,1.0,0
QWE452M,2024-06-25,Long Term,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-06-26,Corporate Rating,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-07-27,Issuer Rating,1,1.0,1.0,0,0,1.0,0
QWE452M,2024-08-14,Long Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2024-08-14,Short Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2024-08-22,Short Term,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-08-23,Long Term,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-09-16,Corporate Rating,1,4.0,4.0,0,0,1.0,0
QWE452M,2024-09-16,Issuer Rating,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-09-21,Long Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2024-09-22,Short Term,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-09-25,Short Term,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-09-28,Issuer Rating,1,2.0,2.0,0,0,1.0,0
QWE452M,2024-09-28,Short Term,1,5.0,5.0,0,0,1.0,0
QWE452M,2024-10-15,Long Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2024-10-17,Issuer Rating,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-10-26,Short Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2024-10-30,Issuer Rating,1,5.0,5.0,0,0,1.0,0
QWE452M,2024-11-08,Short Term,1,5.0,5.0,0,0,1.0,0
QWE452M,2024-11-14,Corporate Rating,1,8.0,8.0,0,0,1.0,0
QWE452M,2024-11-14,Short Term,1,4.0,4.0,0,0,1.0,0
QWE452M,2024-11-16,Issuer Rating,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-11-22,Long Term,1,8.0,8.0,0,0,1.0,0
QWE452M,2024-12-02,Issuer Rating,1,5.0,5.0,0,0,1.0,0
QWE452M,2024-12-23,Issuer Rating,1,6.0,6.0,0,0,1.0,0
QWE452M,2024-12-26,Long Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2024-12-28,Issuer Rating,1,2.0,2.0,0,0,1.0,0
QWE452M,2024-12-28,Long Term,1,9.0,9.0,0,0,1.0,0
QWE452M,2025-01-06,Short Term,1,4.0,4.0,0,0,1.0,0
QWE452M,2025-01-07,Issuer Rating,1,1.0,1.0,0,0,1.0,0
QWE452M,2025-01-08,Corporate Rating,1,5.0,5.0,0,0,1.0,0
QWE452M,2025-01-08,Long Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2025-01-09,Corporate Rating,1,2.0,2.0,0,0,1.0,0
QWE452M,2025-01-09,Issuer Rating,1,2.0,2.0,0,0,1.0,0
QWE452M,2025-01-16,Issuer Rating,1,9.0,9.0,0,0,1.0,0
QWE452M,2025-01-22,Issuer Rating,1,7.0,7.0,0,0,1.0,0
QWE452M,2025-01-22,Long Term,1,6.0,6.0,0,0,1.0,0
QWE452M,2025-02-06,Corporate Rating,1,2.0,2.0,0,0,1.0,0
QWE452M,2025-03-03,Issuer Rating,1,2.0,2.0,0,0,1.0,0
QWE452M,2025-03-04,Long Term,1,3.0,3.0,0,0,1.0,0
QWE452M,2025-03-04,Short Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2025-03-06,Long Term,1,4.0,4.0,0,0,1.0,0
QWE452M,2025-03-13,Issuer Rating,1,6.0,6.0,0,0,1.0,0
QWE452M,2025-03-21,Short Term,2,2.0,4.0,2,1,1.0,1
QWE452M,2025-04-10,Short Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2025-04-11,Long Term,1,8.0,8.0,0,0,1.0,0
QWE452M,2025-04-16,Corporate Rating,1,5.0,5.0,0,0,1.0,0
QWE452M,2025-04-28,Corporate Rating,1,1.0,1.0,0,0,1.0,0
QWE452M,2025-05-03,Short Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2025-05-17,Short Term,1,2.0,2.0,0,0,1.0,0
QWE452M,2025-05-27,Long Term,1,3.0,3.0,0,0,1.0,0
QWE452M,2025-05-29,Corporate Rating,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-01-08,Short Term,2,4.0,8.0,4,1,1.0,1
