security_id,security_name,sector,country,vendor,rating_type,rating_date,rating_code,vendor_code,vendor_id,source_feed_id
SEC_1014,Security_14,Energy,Canada,Morningstar,Issuer Rating,2022-06-13,AA,MOR261,7,FEED_1256
SEC_1014,Security_14,Energy,Canada,ICRA,Short Term,2021-01-01,AA,ICR678,4,FEED_2721
SEC_1014,Security_14,Energy,Canada,ICRA,Short Term,2021-05-03,B,ICR811,4,FEED_2423
SEC_1014,Security_14,Energy,Canada,ICRA,Short Term,2022-04-30,A+,ICR642,4,FEED_5953
SEC_1014,Security_14,Energy,Canada,ICRA,Short Term,2021-04-10,BB,ICR686,4,FEED_3990
SEC_1014,Security_14,Energy,Canada,ICRA,Short Term,2021-07-16,C,ICR336,4,FEED_2195
SEC_1014,Security_14,Energy,Canada,ICRA,Short Term,2023-10-28,D,ICR938,4,FEED_5559
SEC_1014,Security_14,Energy,Canada,ICRA,Short Term,2023-01-21,BBB,ICR165,4,FEED_5365
SEC_1014,Security_14,Energy,Canada,Moody's,Issuer Rating,2021-01-01,AA+,MOO169,6,FEED_2244
SEC_1014,Security_14,Energy,Canada,Moody's,Issuer Rating,2021-10-19,A-,MOO908,6,FEED_7766
SEC_1014,Security_14,Energy,Canada,Moody's,Issuer Rating,2022-06-29,D,MOO546,6,FEED_6302
SEC_1014,Security_14,Energy,Canada,Moody's,Issuer Rating,2022-10-08,BB,MOO515,6,FEED_2306
SEC_1014,Security_14,Energy,Canada,Moody's,Issuer Rating,2022-10-03,BB-,MOO631,6,FEED_3402
SEC_1014,Security_14,Energy,Canada,Moody's,Issuer Rating,2021-08-24,BBB+,MOO540,6,FEED_1496
SEC_1014,Security_14,Energy,Canada,Kroll,Issuer Rating,2021-01-01,AA-,KRO837,5,FEED_4399
SEC_1014,Security_14,Energy,Canada,Kroll,Issuer Rating,2021-09-27,BBB-,KRO563,5,FEED_1909
SEC_1014,Security_14,Energy,Canada,Kroll,Issuer Rating,2021-03-28,B+,KRO495,5,FEED_1372
SEC_1014,Security_14,Energy,Canada,Kroll,Issuer Rating,2021-04-04,A+,KRO810,5,FEED_7236
SEC_1014,Security_14,Energy,Canada,Kroll,Issuer Rating,2021-10-08,B,KRO650,5,FEED_2344
SEC_1015,Security_15,Telecom,Japan,Kroll,Short Term,2021-01-01,A+,KRO756,5,FEED_9515
SEC_1015,Security_15,Telecom,Japan,Kroll,Short Term,2021-10-18,AAA,KRO656,5,FEED_3431
SEC_1015,Security_15,Telecom,Japan,Kroll,Short Term,2022-01-22,BB-,KRO494,5,FEED_5670
SEC_1015,Security_15,Telecom,Japan,Kroll,Short Term,2021-04-28,AA,KRO425,5,FEED_3784
SEC_1015,Security_15,Telecom,Japan,Kroll,Short Term,2022-08-12,B+,KRO992,5,FEED_2695
SEC_1015,Security_15,Telecom,Japan,Kroll,Short Term,2022-06-30,BBB-,KRO190,5,FEED_2907
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2021-01-01,A+,MOR849,7,FEED_5814
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2021-10-21,BB+,MOR169,7,FEED_1780
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2021-03-02,BB+,MOR265,7,FEED_2019
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2022-09-05,A+,MOR741,7,FEED_2403
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2023-07-22,A+,MOR313,7,FEED_2426
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2023-01-16,BB,MOR951,7,FEED_9855
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2024-01-16,B,MOR700,7,FEED_6868
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2025-07-11,A,MOR434,7,FEED_1010
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2024-01-02,C,MOR863,7,FEED_7330
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2024-12-02,BBB,MOR468,7,FEED_3825
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2022-05-06,AAA,MOR960,7,FEED_8464
SEC_1015,Security_15,Telecom,Japan,Morningstar,Issuer Rating,2025-06-17,AA,MOR683,7,FEED_4003
SEC_1015,Security_15,Telecom,Japan,ICRA,Issuer Rating,2021-01-01,A+,ICR776,4,FEED_8195
SEC_1015,Security_15,Telecom,Japan,ICRA,Issuer Rating,2021-07-10,CC,ICR148,4,FEED_7720
SEC_1015,Security_15,Telecom,Japan,ICRA,Issuer Rating,2022-02-21,B+,ICR151,4,FEED_4088
SEC_1015,Security_15,Telecom,Japan,ICRA,Issuer Rating,2021-05-04,BBB-,ICR388,4,FEED_2789
SEC_1015,Security_15,Telecom,Japan,ICRA,Issuer Rating,2023-04-21,C,ICR889,4,FEED_4036
SEC_1015,Security_15,Telecom,Japan,ICRA,Issuer Rating,2024-05-10,BB+,ICR725,4,FEED_8377
SEC_1015,Security_15,Telecom,Japan,ICRA,Issuer Rating,2023-07-20,AA+,ICR338,4,FEED_8598
SEC_1015,Security_15,Telecom,Japan,ICRA,Issuer Rating,2025-09-19,C,ICR232,4,FEED_5838
SEC_1015,Security_15,Telecom,Japan,ICRA,Issuer Rating,2025-09-09,A-,ICR885,4,FEED_6872
SEC_1016,Security_16,IT,India,ICRA,Short Term,2021-01-01,BBB+,ICR265,4,FEED_4653
SEC_1016,Security_16,IT,India,ICRA,Short Term,2021-06-08,BBB+,ICR473,4,FEED_5299
SEC_1016,Security_16,IT,India,ICRA,Short Term,2022-01-08,A,ICR472,4,FEED_1973
SEC_1016,Security_16,IT,India,ICRA,Short Term,2021-04-13,B,ICR904,4,FEED_8083
SEC_1016,Security_16,IT,India,ICRA,Short Term,2022-04-06,B,ICR577,4,FEED_6494
SEC_1016,Security_16,IT,India,ICRA,Short Term,2024-01-16,BB+,ICR854,4,FEED_4406
SEC_1016,Security_16,IT,India,Moody's,Bond Rating,2021-01-01,BBB+,MOO578,6,FEED_6150
SEC_1016,Security_16,IT,India,Moody's,Bond Rating,2021-09-19,CC,MOO931,6,FEED_4129
SEC_1016,Security_16,IT,India,Moody's,Bond Rating,2021-07-30,BBB+,MOO749,6,FEED_1104
SEC_1016,Security_16,IT,India,Moody's,Bond Rating,2021-04-01,D,MOO690,6,FEED_8433
SEC_1016,Security_16,IT,India,Moody's,Bond Rating,2022-11-16,CCC,MOO781,6,FEED_8689
SEC_1016,Security_16,IT,India,Moody's,Bond Rating,2022-05-06,BBB,MOO734,6,FEED_4567
SEC_1016,Security_16,IT,India,Morningstar,Bond Rating,2021-01-01,A,MOR787,7,FEED_5348
SEC_1016,Security_16,IT,India,Morningstar,Bond Rating,2021-04-03,BBB,MOR399,7,FEED_5390
SEC_1016,Security_16,IT,India,Morningstar,Bond Rating,2022-01-16,BBB,MOR181,7,FEED_7811
SEC_1016,Security_16,IT,India,Morningstar,Bond Rating,2021-12-21,CCC,MOR186,7,FEED_2181
SEC_1016,Security_16,IT,India,Morningstar,Bond Rating,2024-04-07,BBB,MOR324,7,FEED_5644
SEC_1016,Security_16,IT,India,Morningstar,Bond Rating,2024-10-02,BB-,MOR115,7,FEED_6873
SEC_1016,Security_16,IT,India,Fitch,Long Term,2021-01-01,A,FIT921,3,FEED_5394
SEC_1016,Security_16,IT,India,Fitch,Long Term,2021-06-11,A,FIT457,3,FEED_4534
SEC_1016,Security_16,IT,India,Fitch,Long Term,2021-04-07,A,FIT262,3,FEED_6844
SEC_1016,Security_16,IT,India,Fitch,Long Term,2021-11-30,BB-,FIT709,3,FEED_6939
SEC_1016,Security_16,IT,India,Fitch,Long Term,2022-09-25,A-,FIT767,3,FEED_7475
SEC_1016,Security_16,IT,India,Fitch,Long Term,2022-08-14,B,FIT613,3,FEED_2774
SEC_1016,Security_16,IT,India,Fitch,Long Term,2022-07-19,BB,FIT449,3,FEED_9283
SEC_1016,Security_16,IT,India,Fitch,Long Term,2025-05-16,B,FIT780,3,FEED_1446
SEC_1016,Security_16,IT,India,Fitch,Long Term,2023-09-04,AAA,FIT563,3,FEED_1108
SEC_1016,Security_16,IT,India,CARE,Issuer Rating,2021-01-01,BB+,CAR926,1,FEED_4239
SEC_1016,Security_16,IT,India,CARE,Issuer Rating,2021-05-20,B+,CAR936,1,FEED_6931
SEC_1016,Security_16,IT,India,CARE,Issuer Rating,2022-08-12,AA,CAR474,1,FEED_5053
SEC_1016,Security_16,IT,India,CARE,Issuer Rating,2021-12-09,BBB+,CAR191,1,FEED_5537
SEC_1016,Security_16,IT,India,CARE,Issuer Rating,2022-08-08,BB,CAR280,1,FEED_7361
SEC_1016,Security_16,IT,India,CARE,Issuer Rating,2023-03-22,AA+,CAR842,1,FEED_2245
SEC_1016,Security_16,IT,India,CARE,Issuer Rating,2025-03-23,B,CAR400,1,FEED_3720
SEC_1017,Security_17,IT,India,ICRA,Issuer Rating,2021-01-01,CCC,ICR759,4,FEED_9469
SEC_1017,Security_17,IT,India,ICRA,Issuer Rating,2021-05-27,B,ICR891,4,FEED_8741
SEC_1017,Security_17,IT,India,ICRA,Issuer Rating,2022-04-10,D,ICR288,4,FEED_6105
SEC_1017,Security_17,IT,India,ICRA,Issuer Rating,2022-05-26,D,ICR958,4,FEED_3922
SEC_1017,Security_17,IT,India,ICRA,Issuer Rating,2021-11-21,B+,ICR961,4,FEED_3513
SEC_1017,Security_17,IT,India,ICRA,Issuer Rating,2021-10-08,B,ICR413,4,FEED_3801
SEC_1017,Security_17,IT,India,ICRA,Issuer Rating,2024-01-16,AA,ICR592,4,FEED_7981
SEC_1017,Security_17,IT,India,ICRA,Issuer Rating,2024-03-01,CCC,ICR227,4,FEED_9221
SEC_1017,Security_17,IT,India,ICRA,Issuer Rating,2023-12-17,AA-,ICR618,4,FEED_7502
SEC_1017,Security_17,IT,India,Moody's,Bond Rating,2021-01-01,CC,MOO525,6,FEED_7038
SEC_1017,Security_17,IT,India,Moody's,Bond Rating,2021-04-17,AA-,MOO658,6,FEED_7229
SEC_1017,Security_17,IT,India,Moody's,Bond Rating,2021-08-27,BB+,MOO664,6,FEED_1364
SEC_1017,Security_17,IT,India,Moody's,Bond Rating,2023-05-27,BB,MOO286,6,FEED_2800
SEC_1017,Security_17,IT,India,Moody's,Bond Rating,2022-02-17,A-,MOO649,6,FEED_6958
SEC_1017,Security_17,IT,India,Moody's,Bond Rating,2023-07-30,A-,MOO552,6,FEED_8436
SEC_1017,Security_17,IT,India,Fitch,Long Term,2021-01-01,BBB-,FIT570,3,FEED_5793
SEC_1017,Security_17,IT,India,Fitch,Long Term,2021-03-07,AA-,FIT837,3,FEED_9160
SEC_1017,Security_17,IT,India,Fitch,Long Term,2022-08-08,AAA,FIT664,3,FEED_1179
SEC_1017,Security_17,IT,India,Fitch,Long Term,2022-08-27,BB-,FIT323,3,FEED_4873
SEC_1017,Security_17,IT,India,Fitch,Long Term,2021-11-01,BB-,FIT253,3,FEED_4960
SEC_1017,Security_17,IT,India,Fitch,Long Term,2023-01-06,BBB,FIT659,3,FEED_2186
SEC_1017,Security_17,IT,India,Fitch,Long Term,2021-11-27,BBB,FIT450,3,FEED_1773
SEC_1017,Security_17,IT,India,Fitch,Long Term,2021-10-01,BBB-,FIT246,3,FEED_5460
SEC_1017,Security_17,IT,India,Fitch,Long Term,2023-03-20,CCC,FIT675,3,FEED_1352
SEC_1017,Security_17,IT,India,Fitch,Long Term,2022-12-04,A+,FIT448,3,FEED_7943
SEC_1017,Security_17,IT,India,Fitch,Long Term,2023-08-29,C,FIT281,3,FEED_6202
SEC_1017,Security_17,IT,India,DBRS,Long Term,2021-01-01,A-,DBR736,2,FEED_6344
SEC_1017,Security_17,IT,India,DBRS,Long Term,2021-08-20,C,DBR278,2,FEED_5507
SEC_1017,Security_17,IT,India,DBRS,Long Term,2022-01-22,BBB-,DBR138,2,FEED_5830
SEC_1017,Security_17,IT,India,DBRS,Long Term,2023-03-25,A+,DBR871,2,FEED_1117
SEC_1017,Security_17,IT,India,DBRS,Long Term,2023-03-28,CC,DBR993,2,FEED_1481
SEC_1017,Security_17,IT,India,DBRS,Long Term,2022-11-17,AA+,DBR102,2,FEED_5287
SEC_1017,Security_17,IT,India,DBRS,Long Term,2024-02-15,CC,DBR163,2,FEED_7802
SEC_1017,Security_17,IT,India,DBRS,Long Term,2024-06-07,CCC,DBR128,2,FEED_9298
SEC_1017,Security_17,IT,India,S&P,Issuer Rating,2021-01-01,BB+,S&P471,8,FEED_5477
SEC_1017,Security_17,IT,India,S&P,Issuer Rating,2021-06-17,BBB,S&P622,8,FEED_7533
SEC_1017,Security_17,IT,India,S&P,Issuer Rating,2021-08-03,BB-,S&P196,8,FEED_1243
SEC_1017,Security_17,IT,India,S&P,Issuer Rating,2023-04-30,AA+,S&P969,8,FEED_8012
SEC_1017,Security_17,IT,India,S&P,Issuer Rating,2024-03-14,C,S&P541,8,FEED_1865
SEC_1017,Security_17,IT,India,S&P,Issuer Rating,2021-12-22,A-,S&P302,8,FEED_6329
SEC_1017,Security_17,IT,India,S&P,Issuer Rating,2025-06-09,BB+,S&P510,8,FEED_1603
SEC_1018,Security_18,Energy,Germany,Moody's,Long Term,2021-01-01,A+,MOO120,6,FEED_6756
SEC_1018,Security_18,Energy,Germany,Moody's,Long Term,2021-07-13,AA,MOO650,6,FEED_5018
SEC_1018,Security_18,Energy,Germany,Moody's,Long Term,2021-07-24,BBB+,MOO834,6,FEED_6192
SEC_1018,Security_18,Energy,Germany,Moody's,Long Term,2021-10-25,BBB,MOO201,6,FEED_3015
SEC_1018,Security_18,Energy,Germany,Moody's,Long Term,2023-06-20,BB-,MOO145,6,FEED_4380
SEC_1018,Security_18,Energy,Germany,Moody's,Long Term,2022-01-26,AA+,MOO165,6,FEED_4770
SEC_1018,Security_18,Energy,Germany,Moody's,Long Term,2021-07-24,BB,MOO702,6,FEED_6829
SEC_1018,Security_18,Energy,Germany,Moody's,Long Term,2022-01-28,BBB+,MOO263,6,FEED_2613
SEC_1018,Security_18,Energy,Germany,Kroll,Bond Rating,2021-01-01,AA,KRO210,5,FEED_2879
SEC_1018,Security_18,Energy,Germany,Kroll,Bond Rating,2021-03-29,AA,KRO437,5,FEED_6372
SEC_1018,Security_18,Energy,Germany,Kroll,Bond Rating,2021-11-15,BB,KRO222,5,FEED_5108
SEC_1018,Security_18,Energy,Germany,Kroll,Bond Rating,2023-05-12,A,KRO804,5,FEED_9978
SEC_1018,Security_18,Energy,Germany,Kroll,Bond Rating,2023-08-11,AA,KRO546,5,FEED_1148
SEC_1018,Security_18,Energy,Germany,Kroll,Bond Rating,2022-12-27,BBB+,KRO710,5,FEED_2754
SEC_1018,Security_18,Energy,Germany,Kroll,Bond Rating,2023-12-11,BB,KRO390,5,FEED_8378
SEC_1018,Security_18,Energy,Germany,Kroll,Bond Rating,2022-04-01,A+,KRO770,5,FEED_7681
SEC_1018,Security_18,Energy,Germany,Morningstar,Bond Rating,2021-01-01,CCC,MOR511,7,FEED_4756
SEC_1018,Security_18,Energy,Germany,Morningstar,Bond Rating,2021-02-11,CC,MOR714,7,FEED_6392
SEC_1018,Security_18,Energy,Germany,Morningstar,Bond Rating,2021-11-27,AA,MOR996,7,FEED_4052
SEC_1018,Security_18,Energy,Germany,Morningstar,Bond Rating,2022-06-04,BB-,MOR380,7,FEED_6692
SEC_1018,Security_18,Energy,Germany,Morningstar,Bond Rating,2022-07-31,BBB+,MOR142,7,FEED_5218
SEC_1018,Security_18,Energy,Germany,Morningstar,Bond Rating,2023-01-06,A+,MOR585,7,FEED_5803
SEC_1018,Security_18,Energy,Germany,Morningstar,Bond Rating,2025-07-21,BB,MOR695,7,FEED_3377
SEC_1018,Security_18,Energy,Germany,Morningstar,Bond Rating,2023-11-17,A,MOR802,7,FEED_6086
SEC_1018,Security_18,Energy,Germany,ICRA,Short Term,2021-01-01,AA+,ICR150,4,FEED_4182
SEC_1018,Security_18,Energy,Germany,ICRA,Short Term,2021-06-21,AA-,ICR997,4,FEED_4160
SEC_1018,Security_18,Energy,Germany,ICRA,Short Term,2021-12-27,C,ICR309,4,FEED_7576
SEC_1018,Security_18,Energy,Germany,ICRA,Short Term,2023-03-10,AA+,ICR225,4,FEED_9903
SEC_1018,Security_18,Energy,Germany,ICRA,Short Term,2024-02-23,BBB,ICR591,4,FEED_3586
SEC_1018,Security_18,Energy,Germany,S&P,Issuer Rating,2021-01-01,AA-,S&P608,8,FEED_3648
SEC_1018,Security_18,Energy,Germany,S&P,Issuer Rating,2021-10-19,AA,S&P680,8,FEED_8313
SEC_1018,Security_18,Energy,Germany,S&P,Issuer Rating,2021-12-11,A+,S&P876,8,FEED_2717
SEC_1018,Security_18,Energy,Germany,S&P,Issuer Rating,2023-03-31,BBB-,S&P357,8,FEED_6308
SEC_1018,Security_18,Energy,Germany,S&P,Issuer Rating,2021-06-14,B,S&P287,8,FEED_8407
SEC_1018,Security_18,Energy,Germany,S&P,Issuer Rating,2022-01-26,BBB-,S&P329,8,FEED_1870
SEC_1018,Security_18,Energy,Germany,S&P,Issuer Rating,2024-03-16,C,S&P288,8,FEED_4574
SEC_1018,Security_18,Energy,Germany,DBRS,Issuer Rating,2021-01-01,BBB-,DBR514,2,FEED_6827
SEC_1018,Security_18,Energy,Germany,DBRS,Issuer Rating,2021-07-07,B+,DBR109,2,FEED_8986
SEC_1018,Security_18,Energy,Germany,DBRS,Issuer Rating,2021-11-23,AA,DBR213,2,FEED_9462
SEC_1018,Security_18,Energy,Germany,DBRS,Issuer Rating,2021-04-19,B+,DBR175,2,FEED_9741
SEC_1018,Security_18,Energy,Germany,DBRS,Issuer Rating,2022-02-13,B,DBR775,2,FEED_6769
SEC_1018,Security_18,Energy,Germany,DBRS,Issuer Rating,2023-08-19,AA+,DBR601,2,FEED_6733
SEC_1018,Security_18,Energy,Germany,DBRS,Issuer Rating,2023-08-13,AA,DBR184,2,FEED_4240
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2021-01-01,B+,FIT148,3,FEED_5893
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2021-05-20,CCC,FIT594,3,FEED_1886
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2022-06-19,AA,FIT937,3,FEED_6854
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2021-06-12,BB-,FIT788,3,FEED_6318
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2022-08-08,AA+,FIT486,3,FEED_3258
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2021-09-28,B,FIT488,3,FEED_5382
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2022-08-06,BB-,FIT317,3,FEED_2785
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2021-10-15,BB-,FIT800,3,FEED_8727
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2022-04-26,B+,FIT445,3,FEED_1295
SEC_1019,Security_19,Telecom,India,Fitch,Issuer Rating,2022-03-18,C,FIT329,3,FEED_3597
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2021-01-01,BB+,KRO354,5,FEED_1680
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2021-10-11,AA+,KRO335,5,FEED_5890
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2021-06-28,D,KRO125,5,FEED_5298
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2021-04-13,D,KRO683,5,FEED_1324
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2024-03-26,AA+,KRO360,5,FEED_8952
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2025-01-20,C,KRO865,5,FEED_1986
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2025-08-20,B,KRO370,5,FEED_4118
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2023-02-24,BBB,KRO222,5,FEED_1760
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2023-10-22,BBB,KRO755,5,FEED_8758
SEC_1019,Security_19,Telecom,India,Kroll,Issuer Rating,2025-07-24,B+,KRO356,5,FEED_1906
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2021-01-01,CCC,ICR755,4,FEED_6499
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2021-10-09,AAA,ICR520,4,FEED_1364
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2022-08-02,AA-,ICR358,4,FEED_8769
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2022-02-01,BBB+,ICR146,4,FEED_4413
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2022-06-05,A-,ICR962,4,FEED_9027
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2024-06-04,AA-,ICR624,4,FEED_8939
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2023-07-08,A,ICR987,4,FEED_4081
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2025-12-26,C,ICR307,4,FEED_6448
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2023-01-07,A+,ICR410,4,FEED_4258
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2024-07-29,AA,ICR846,4,FEED_3107
SEC_1019,Security_19,Telecom,India,ICRA,Long Term,2021-12-27,B+,ICR248,4,FEED_8928
SEC_1019,Security_19,Telecom,India,Moody's,Long Term,2021-01-01,A+,MOO933,6,FEED_3933
SEC_1019,Security_19,Telecom,India,Moody's,Long Term,2021-08-01,AA+,MOO537,6,FEED_3829
SEC_1019,Security_19,Telecom,India,Moody's,Long Term,2021-07-02,A,MOO254,6,FEED_9633
SEC_1019,Security_19,Telecom,India,Moody's,Long Term,2021-11-21,BBB-,MOO777,6,FEED_6006
SEC_1019,Security_19,Telecom,India,Moody's,Long Term,2022-01-12,BB-,MOO189,6,FEED_2559
SEC_1019,Security_19,Telecom,India,Moody's,Long Term,2024-04-25,C,MOO797,6,FEED_2741
SEC_1019,Security_19,Telecom,India,Moody's,Long Term,2024-12-23,C,MOO929,6,FEED_6830
SEC_1019,Security_19,Telecom,India,Moody's,Long Term,2024-11-15,AA-,MOO457,6,FEED_8523
SEC_1019,Security_19,Telecom,India,Moody's,Long Term,2025-10-03,BB+,MOO273,6,FEED_1625
SEC_1020,Security_20,Pharma,India,Moody's,Short Term,2021-01-01,AA,MOO316,6,FEED_2690
SEC_1020,Security_20,Pharma,India,Moody's,Short Term,2021-09-20,A,MOO555,6,FEED_9282
SEC_1020,Security_20,Pharma,India,Moody's,Short Term,2021-05-23,BBB-,MOO875,6,FEED_7310
SEC_1020,Security_20,Pharma,India,Moody's,Short Term,2022-03-03,BBB,MOO708,6,FEED_4006
SEC_1020,Security_20,Pharma,India,Moody's,Short Term,2023-06-04,CC,MOO728,6,FEED_5302
SEC_1020,Security_20,Pharma,India,Moody's,Short Term,2023-01-16,BBB,MOO298,6,FEED_2088
SEC_1020,Security_20,Pharma,India,Fitch,Issuer Rating,2021-01-01,CCC,FIT931,3,FEED_7007
SEC_1020,Security_20,Pharma,India,Fitch,Issuer Rating,2021-02-28,AAA,FIT585,3,FEED_5611
SEC_1020,Security_20,Pharma,India,Fitch,Issuer Rating,2021-03-20,C,FIT632,3,FEED_8928
SEC_1020,Security_20,Pharma,India,Fitch,Issuer Rating,2023-02-23,BB+,FIT299,3,FEED_5490
SEC_1020,Security_20,Pharma,India,Fitch,Issuer Rating,2024-01-10,AA+,FIT470,3,FEED_9378
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2021-01-01,CC,MOR952,7,FEED_2597
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2021-04-19,CC,MOR547,7,FEED_4747
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2022-02-09,D,MOR347,7,FEED_3670
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2021-10-22,BB,MOR887,7,FEED_9431
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2022-04-10,A+,MOR363,7,FEED_3580
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2021-07-05,BB-,MOR157,7,FEED_8432
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2024-10-06,BB+,MOR401,7,FEED_9330
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2023-08-25,D,MOR130,7,FEED_3506
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2024-12-19,CC,MOR597,7,FEED_5725
SEC_1020,Security_20,Pharma,India,Morningstar,Short Term,2024-12-29,BBB+,MOR348,7,FEED_5300
SEC_1020,Security_20,Pharma,India,CARE,Bond Rating,2021-01-01,B,CAR704,1,FEED_9759
SEC_1020,Security_20,Pharma,India,CARE,Bond Rating,2021-08-29,A-,CAR876,1,FEED_8002
SEC_1020,Security_20,Pharma,India,CARE,Bond Rating,2021-04-25,D,CAR370,1,FEED_7131
SEC_1020,Security_20,Pharma,India,CARE,Bond Rating,2023-05-21,A+,CAR705,1,FEED_9831
SEC_1020,Security_20,Pharma,India,CARE,Bond Rating,2021-05-29,BBB-,CAR765,1,FEED_5537
SEC_1020,Security_20,Pharma,India,CARE,Bond Rating,2021-12-02,B,CAR493,1,FEED_3335
SEC_1020,Security_20,Pharma,India,CARE,Bond Rating,2025-02-03,CC,CAR896,1,FEED_5321
SEC_1020,Security_20,Pharma,India,CARE,Bond Rating,2025-10-31,BBB+,CAR601,1,FEED_3985
SEC_1020,Security_20,Pharma,India,S&P,Short Term,2021-01-01,AA-,S&P691,8,FEED_1559
SEC_1020,Security_20,Pharma,India,S&P,Short Term,2021-04-18,BBB,S&P903,8,FEED_1713
SEC_1020,Security_20,Pharma,India,S&P,Short Term,2022-02-01,C,S&P183,8,FEED_5593
SEC_1020,Security_20,Pharma,India,S&P,Short Term,2023-06-05,AA-,S&P464,8,FEED_4988
SEC_1020,Security_20,Pharma,India,S&P,Short Term,2022-11-08,BBB+,S&P985,8,FEED_7203
SEC_1020,Security_20,Pharma,India,S&P,Short Term,2024-12-06,BB-,S&P648,8,FEED_1256
SEC_1020,Security_20,Pharma,India,S&P,Short Term,2024-06-14,CCC,S&P441,8,FEED_9768
SEC_1020,Security_20,Pharma,India,S&P,Short Term,2025-11-21,BB+,S&P938,8,FEED_1037
SEC_1020,Security_20,Pharma,India,S&P,Short Term,2021-11-09,B,S&P506,8,FEED_9652
SEC_1020,Security_20,Pharma,India,ICRA,Issuer Rating,2021-01-01,C,ICR524,4,FEED_2832
SEC_1020,Security_20,Pharma,India,ICRA,Issuer Rating,2021-08-31,BB,ICR843,4,FEED_8600
SEC_1020,Security_20,Pharma,India,ICRA,Issuer Rating,2022-02-11,CC,ICR192,4,FEED_6167
SEC_1020,Security_20,Pharma,India,ICRA,Issuer Rating,2022-03-30,A-,ICR947,4,FEED_1432
SEC_1020,Security_20,Pharma,India,ICRA,Issuer Rating,2024-04-03,BBB,ICR713,4,FEED_5151
SEC_1020,Security_20,Pharma,India,ICRA,Issuer Rating,2021-08-24,BB-,ICR511,4,FEED_7411
SEC_1020,Security_20,Pharma,India,ICRA,Issuer Rating,2023-12-05,BBB+,ICR531,4,FEED_2751
SEC_1020,Security_20,Pharma,India,Kroll,Long Term,2021-01-01,BB+,KRO777,5,FEED_5997
SEC_1020,Security_20,Pharma,India,Kroll,Long Term,2021-10-13,BB+,KRO258,5,FEED_6720
SEC_1020,Security_20,Pharma,India,Kroll,Long Term,2021-04-13,BB-,KRO113,5,FEED_8616
SEC_1020,Security_20,Pharma,India,Kroll,Long Term,2023-05-12,B,KRO472,5,FEED_1256
SEC_1020,Security_20,Pharma,India,Kroll,Long Term,2021-11-13,B,KRO324,5,FEED_1671
